amount,account_age,holder_age,account_balance,transaction_time,entry_type,gender,broswer,avs,cvv,connection_type,card_number,account_type,location,bank,label
9163,68,64,15314,14,chip,female,Chrome/41.0.2272.89,y,7609,http,544,debit,Gweru,First Capital Bank,False
5966,266,48,6587,14,online,female,Mozilla/5.0,y,2419,http,467,debit,Bulawayo,BANC ABC,False
12132,259,71,15306,13,magnetic strip,female,Safari/537.36,y,4462,http,507,credit,Gweru,Agribank,False
14866,183,20,10578,4,online,female,Mozilla/5.0,n,4347,http,212,credit,Gweru,Steward Bank,False
14347,128,60,3498,16,online,male,Safari/537.36,y,1303,http,787,credit,Bulawayo,Agribank,False
9057,111,63,9818,17,online,female,Chrome/41.0.2272.89,n,9069,http,413,credit,Gweru,Agribank,False
4951,63,35,3427,3,chip,female,Mozilla/5.0,n,6493,http,470,debit,Bindura,Agribank,False
14648,233,40,12752,5,online,female,Chrome/41.0.2272.89,y,1111,http,449,debit,Marondera,Agribank,False
6092,296,66,4589,17,online,male,Safari/537.36,y,8496,https,702,credit,Bulawayo,First Capital Bank,False
12493,225,26,9216,10,magnetic strip,female,Chrome/41.0.2272.89,n,5558,https,488,debit,Bulawayo,BANC ABC,False
1765,39,28,9615,14,chip,male,AppleWebKit/537.36,n,4805,https,275,credit,Gweru,Agribank,False
1347,28,30,4256,6,chip,male,Chrome/41.0.2272.89,n,5875,http,422,debit,Harare,Steward Bank,False
9449,174,27,9723,15,chip,male,Chrome/41.0.2272.89,y,3222,http,762,debit,Gweru,First Capital Bank,False
13158,186,61,13608,16,online,female,Mozilla/5.0,y,6411,https,844,debit,Bulawayo,Agribank,False
8752,300,58,9810,17,online,female,Chrome/41.0.2272.89,y,8208,https,588,debit,Bulawayo,First Capital Bank,False
5555,214,70,9122,10,online,female,AppleWebKit/537.36,y,5622,https,481,debit,Hwange,First Capital Bank,False
14122,174,41,9062,3,online,female,Chrome/41.0.2272.89,n,2665,http,114,debit,Harare,FBC Bank,False
2561,273,64,12053,4,online,female,Mozilla/5.0,n,5032,https,103,credit,Kwekwe,BANC ABC,False
7316,41,44,5123,21,magnetic strip,female,Chrome/41.0.2272.89,n,8571,http,434,credit,Rusape,CBZ Bank,False
4312,139,24,2187,11,chip,male,Mozilla/5.0,y,7286,https,624,credit,Harare,First Capital Bank,False
4983,209,64,1907,20,online,female,Chrome/41.0.2272.89,n,1716,https,192,debit,Bulawayo,FBC Bank,False
9162,164,37,1533,17,magnetic strip,female,Safari/537.36,n,8056,http,991,debit,Bindura,BANC ABC,False
13812,130,29,12270,5,magnetic strip,male,Chrome/41.0.2272.89,n,8329,https,101,debit,Kwekwe,Agribank,False
7211,282,37,8394,13,magnetic strip,male,Mozilla/5.0,n,7005,http,830,debit,Bulawayo,Agribank,False
12765,82,34,11829,19,online,female,Safari/537.36,y,6921,https,838,debit,Harare,BANC ABC,False
5034,234,72,3120,18,magnetic strip,male,Mozilla/5.0,n,8232,https,254,credit,Kwekwe,Agribank,False
4055,214,42,5721,20,online,male,Chrome/41.0.2272.89,n,9725,https,838,credit,Bulawayo,CBZ Bank,False
9553,161,52,548,10,chip,female,Mozilla/5.0,n,5484,https,336,credit,Gweru,Agribank,False
8090,269,59,11565,4,online,male,Chrome/41.0.2272.89,y,6414,http,283,debit,Gweru,FBC Bank,False
12511,280,38,5121,22,online,female,Chrome/41.0.2272.89,n,3214,https,835,debit,Kwekwe,Agribank,False
5664,38,46,2651,13,magnetic strip,male,Mozilla/5.0,n,6206,http,389,debit,Bulawayo,CBZ Bank,False
11371,26,67,2195,5,chip,male,Chrome/41.0.2272.89,y,8781,https,804,credit,Bulawayo,Agribank,False
7694,135,59,1700,8,online,female,Mozilla/5.0,y,5142,https,574,debit,Harare,BANC ABC,False
10678,72,25,6582,7,chip,male,Mozilla/5.0,n,8874,http,935,credit,Bulawayo,Agribank,False
11558,143,47,11702,17,online,male,Mozilla/5.0,n,2581,http,667,debit,Bindura,Agribank,False
5224,228,50,10824,19,magnetic strip,female,Safari/537.36,n,2612,https,783,debit,Kwekwe,FBC Bank,False
9353,113,28,2475,5,online,female,Mozilla/5.0,y,3775,https,829,debit,Harare,FBC Bank,False
6170,192,64,7661,12,chip,male,Chrome/41.0.2272.89,n,6380,https,259,debit,Kwekwe,FBC Bank,False
1787,277,71,198,3,online,female,Safari/537.36,y,7586,http,988,debit,Marondera,BANC ABC,False
7951,210,32,1765,4,online,male,Mozilla/5.0,y,1438,http,293,debit,Bulawayo,Steward Bank,False
14474,92,62,5310,22,chip,female,Chrome/41.0.2272.89,y,3061,https,498,debit,Hwange,Steward Bank,False
1841,57,29,12767,12,online,male,Mozilla/5.0,y,2662,https,326,credit,Bulawayo,CBZ Bank,False
13953,287,57,458,13,chip,male,lk/41.0.2272.89,y,9684,http,404,debit,Kwekwe,CBZ Bank,False
9572,171,63,10938,6,online,female,AppleWebKit/537.36,n,7872,http,574,credit,Bulawayo,Agribank,False
2155,159,57,5249,15,magnetic strip,male,Linux x86_64,n,2939,https,174,credit,Harare,FBC Bank,False
2644,241,57,14375,3,chip,female,Chrome/41.0.2272.89,y,5647,https,165,debit,Kwekwe,FBC Bank,False
14972,137,62,11689,21,online,female,Mozilla/5.0,y,7430,http,423,debit,Gweru,First Capital Bank,True
10640,23,53,10425,4,chip,male,Chrome/41.0.2272.89,y,9773,http,355,credit,Bulawayo,Agribank,False
10038,252,27,3688,21,chip,female,Safari/537.36,n,7831,https,520,credit,Gweru,Steward Bank,False
5377,95,64,5788,14,chip,male,Linux x86_64,n,9421,https,922,credit,Marondera,Steward Bank,False
1095,206,63,13922,3,online,female,Safari/537.36,n,8358,https,548,credit,Bulawayo,Agribank,False
10582,195,43,10211,13,chip,female,Mozilla/5.0,n,2993,http,170,credit,Bulawayo,FBC Bank,False
14521,188,49,12188,3,online,female,Chrome/41.0.2272.89,n,7789,https,944,credit,Bulawayo,Agribank,False
10627,259,34,161,13,chip,female,Safari/537.36,y,9500,http,648,credit,Bindura,Steward Bank,False
11501,97,50,14515,10,online,female,Chrome/41.0.2272.89,n,5912,https,954,debit,Bulawayo,FBC Bank,False
13077,152,33,5541,16,online,female,Chrome/41.0.2272.89,n,6081,http,437,debit,Rusape,Agribank,False
1603,126,35,15347,17,chip,female,Chrome/41.0.2272.89,y,5149,https,719,debit,Bulawayo,Steward Bank,False
8512,300,69,11171,8,chip,female,Chrome/41.0.2272.89,y,9307,https,813,debit,Marondera,Agribank,False
6123,294,41,5142,13,chip,male,Mozilla/5.0,y,2774,http,312,debit,Bulawayo,FBC Bank,False
10266,211,21,7532,10,chip,male,Mozilla/5.0,n,9176,https,440,credit,Gweru,First Capital Bank,False
7987,36,21,3893,22,chip,female,Chrome/41.0.2272.89,y,3644,https,834,credit,Harare,BANC ABC,False
930,284,67,7624,10,chip,female,Safari/537.36,y,4165,https,397,debit,Bulawayo,Agribank,False
1684,274,19,748,16,magnetic strip,male,Mozilla/5.0,n,1010,http,785,debit,Bulawayo,Agribank,False
4309,61,47,13222,19,chip,female,Chrome/41.0.2272.89,n,3383,https,340,credit,Bulawayo,CBZ Bank,False
14309,271,41,2558,21,online,female,Mozilla/5.0,n,5131,https,661,debit,Harare,Steward Bank,False
14901,223,62,12885,20,online,female,Safari/537.36,n,1768,http,869,credit,Bulawayo,FBC Bank,False
14337,258,60,14472,10,online,female,Chrome/41.0.2272.89,y,7092,https,864,debit,Harare,CBZ Bank,False
3609,227,43,15883,13,online,male,Mozilla/5.0,n,2194,http,731,debit,Bulawayo,Steward Bank,False
7828,72,71,9533,9,online,female,Mozilla/5.0,n,4091,https,777,credit,Marondera,Agribank,False
5507,297,63,952,19,chip,male,Safari/537.36,y,4376,https,543,debit,Bindura,CBZ Bank,False
810,252,48,118,12,chip,male,Mozilla/5.0,n,5340,http,428,credit,Hwange,Agribank,False
14236,298,64,11261,7,online,female,Mozilla/5.0,y,5994,http,401,credit,Harare,BANC ABC,False
12681,138,63,1937,6,magnetic strip,female,Safari/537.36,y,3899,http,608,credit,Hwange,CBZ Bank,False
11718,54,70,11083,14,chip,male,Mozilla/5.0,y,9322,https,335,debit,Harare,Steward Bank,False
11057,195,47,13627,5,magnetic strip,female,Mozilla/5.0,n,3144,http,186,credit,Bulawayo,Agribank,False
13016,21,57,666,18,chip,female,Mozilla/5.0,n,8018,http,124,credit,Bulawayo,Agribank,False
10248,154,23,15430,15,magnetic strip,female,Safari/537.36,y,7537,http,274,debit,Bulawayo,CBZ Bank,True
4959,300,31,6544,12,chip,female,Linux x86_64,y,2018,http,298,credit,Marondera,CBZ Bank,True
9771,262,62,12650,3,chip,female,Mozilla/5.0,y,9294,http,115,debit,Kwekwe,BANC ABC,True
2538,181,22,6101,10,magnetic strip,male,Safari/537.36,y,6210,https,266,debit,Bindura,Agribank,True
14987,254,57,7253,9,magnetic strip,female,Mozilla/5.0,y,8169,https,620,credit,Bulawayo,FBC Bank,True
14848,205,28,12146,17,online,female,Mozilla/5.0,y,4790,https,858,credit,Harare,First Capital Bank,True
13656,121,41,6703,17,online,female,Chrome/41.0.2272.89,n,7127,http,657,credit,Bindura,Steward Bank,True
10231,219,56,12203,13,chip,male,Chrome/41.0.2272.89,y,1256,https,422,credit,Marondera,Agribank,True
5156,177,32,13280,15,online,female,Mozilla/5.0,n,6978,https,460,credit,Harare,CBZ Bank,True
7035,141,25,2317,16,online,male,Safari/537.36,y,1136,http,797,debit,Gweru,FBC Bank,True
8356,290,22,13287,10,online,female,Safari/537.36,n,4329,https,170,debit,Bulawayo,Steward Bank,False
14521,135,39,15151,17,online,male,Chrome/41.0.2272.89,y,2484,http,515,credit,Kwekwe,CBZ Bank,False
13122,80,30,220,5,online,female,Chrome/41.0.2272.89,n,6119,https,495,debit,Bulawayo,BANC ABC,False
4623,176,33,6853,22,magnetic strip,female,Chrome/41.0.2272.89,n,2802,http,419,credit,Kwekwe,Agribank,False
13761,88,60,11871,7,chip,female,lk/41.0.2272.89,n,3620,https,778,debit,Harare,First Capital Bank,False
4724,191,51,15320,20,online,male,Mozilla/5.0,y,7996,http,964,credit,Bulawayo,Steward Bank,False
12086,39,69,10530,20,magnetic strip,male,Chrome/41.0.2272.89,y,5185,https,610,credit,Harare,CBZ Bank,False
3857,75,69,4535,8,chip,male,lk/41.0.2272.89,y,3346,https,599,credit,Harare,Agribank,False
7155,43,40,7565,9,chip,female,Mozilla/5.0,y,1855,https,376,debit,Gweru,Steward Bank,False
3911,89,27,4320,17,magnetic strip,female,Chrome/41.0.2272.89,n,2096,https,979,debit,Marondera,Agribank,False
10028,237,56,15026,13,magnetic strip,male,lk/41.0.2272.89,y,9983,http,279,credit,Rusape,BANC ABC,False
969,108,57,8307,4,online,female,Chrome/41.0.2272.89,n,9387,http,774,debit,Bindura,Steward Bank,False
11474,95,65,15653,4,online,male,Safari/537.36,n,9510,http,892,credit,Bulawayo,BANC ABC,False
4177,244,50,14157,22,magnetic strip,female,Safari/537.36,n,5797,https,274,credit,Bulawayo,Steward Bank,False
7781,237,65,15339,6,online,male,Chrome/41.0.2272.89,n,2340,https,132,debit,Harare,Steward Bank,False
8021,27,60,3195,11,chip,female,Mozilla/5.0,n,3813,http,572,debit,Bindura,Agribank,False
12268,134,51,12173,15,magnetic strip,female,Chrome/41.0.2272.89,n,3286,http,603,debit,Harare,Agribank,False
1500,25,21,9473,7,chip,female,lk/41.0.2272.89,n,1355,https,155,debit,Hwange,First Capital Bank,False
11243,277,45,3499,18,chip,female,Mozilla/5.0,n,6288,https,528,debit,Harare,FBC Bank,False
8780,37,26,13255,3,online,male,Mozilla/5.0,n,2465,http,910,debit,Bindura,Agribank,False
2795,249,41,5563,4,magnetic strip,female,Chrome/41.0.2272.89,n,2788,http,974,debit,Bulawayo,First Capital Bank,False
4880,30,47,4353,20,magnetic strip,female,Safari/537.36,y,1958,http,633,credit,Bulawayo,Agribank,False
3913,89,71,286,4,online,female,Chrome/41.0.2272.89,y,8690,https,290,debit,Gweru,FBC Bank,False
12274,74,46,9309,16,online,female,Chrome/41.0.2272.89,y,5677,https,752,debit,Bulawayo,Steward Bank,False
747,242,19,10679,15,magnetic strip,female,Mozilla/5.0,y,6444,https,453,debit,Rusape,Agribank,False
12715,256,47,3939,3,chip,female,Chrome/41.0.2272.89,y,6919,https,539,debit,Rusape,Agribank,False
4962,276,39,6820,19,online,female,Mozilla/5.0,y,3388,http,655,debit,Bulawayo,CBZ Bank,False
13689,255,27,9691,15,online,female,Safari/537.36,n,9949,https,234,debit,Harare,BANC ABC,False
8783,250,55,4318,18,chip,male,Chrome/41.0.2272.89,y,2358,http,605,debit,Bindura,Agribank,False
12464,184,24,8185,22,chip,female,Chrome/41.0.2272.89,n,6355,https,322,credit,Bulawayo,Agribank,False
7790,264,56,14503,7,magnetic strip,female,Mozilla/5.0,n,6616,http,655,debit,Bulawayo,First Capital Bank,False
9321,63,24,10606,12,chip,female,Chrome/41.0.2272.89,y,5028,http,342,credit,Harare,Steward Bank,False
8278,287,21,2044,13,online,female,Safari/537.36,n,9241,https,651,credit,Bulawayo,Steward Bank,False
1396,290,49,12922,9,online,female,Chrome/41.0.2272.89,n,1173,http,678,credit,Bulawayo,Agribank,False
11372,256,45,5575,22,magnetic strip,female,Mozilla/5.0,n,4594,http,310,debit,Bulawayo,Agribank,False
9004,236,65,13251,22,online,female,Safari/537.36,n,2096,http,240,credit,Harare,Agribank,False
14282,99,34,6730,14,online,female,Chrome/41.0.2272.89,y,8869,http,837,debit,Harare,FBC Bank,False
4089,10428,47,140,1,magnetic strip,female,Mozilla/5.0,n,6348,https,465,debit,Bulawayo,First Capital Bank,True
11766,8223,29,4509,8,online,male,Chrome/41.0.2272.89,y,2744,http,681,debit,Harare,Agribank,False
9585,6915,30,4118,9,online,female,lk/41.0.2272.89,n,5105,https,262,debit,Bulawayo,Steward Bank,False
4686,3715,41,1002,5,chip,female,Mozilla/5.0,y,2369,http,552,debit,Harare,BANC ABC,False
6106,5913,29,105,2,chip,female,Chrome/41.0.2272.89,y,6225,https,297,debit,Rusape,Agribank,False
3207,4123,45,1224,2,online,male,Mozilla/5.0,n,6047,https,178,debit,Bulawayo,Agribank,False
4629,5073,41,4805,3,online,male,AppleWebKit/537.36,n,5165,https,893,debit,Bulawayo,Agribank,False
11088,431,33,1743,6,online,female,Mozilla/5.0,y,9504,http,177,credit,Harare,Agribank,False
4321,9901,55,1571,13,magnetic strip,male,Mozilla/5.0,y,8840,http,192,debit,Bulawayo,Agribank,False
14733,2449,33,1727,13,online,female,Mozilla/5.0,y,6464,https,773,credit,Bulawayo,Agribank,False
12509,585,46,2202,13,online,male,Chrome/41.0.2272.89,y,5703,http,528,credit,Harare,Agribank,False
10710,978,35,2035,11,chip,female,Safari/537.36,n,9591,http,459,credit,Harare,FBC Bank,False
2527,5800,50,1690,9,online,male,Chrome/41.0.2272.89,n,3228,http,679,credit,Harare,BANC ABC,False
2449,1167,35,1572,10,chip,female,Safari/537.36,n,7716,http,346,debit,Harare,FBC Bank,False
3806,6334,30,4991,10,online,female,Chrome/41.0.2272.89,y,5901,http,126,credit,Hwange,Steward Bank,False
6636,2946,56,5138,5,chip,female,Safari/537.36,n,2375,http,617,credit,Marondera,Steward Bank,False
2238,2987,42,4294,8,chip,female,Safari/537.36,y,4544,https,625,debit,Gweru,Agribank,False
4714,2130,24,5333,4,magnetic strip,male,Mozilla/5.0,y,4849,https,451,credit,Harare,Steward Bank,False
7809,9703,42,3512,9,chip,female,Safari/537.36,y,8081,http,238,debit,Harare,BANC ABC,False
4170,1994,36,1762,9,online,male,Linux x86_64,n,6435,https,889,credit,Kwekwe,FBC Bank,False
12136,3812,41,1615,12,magnetic strip,female,Mozilla/5.0,y,7038,https,886,credit,Harare,FBC Bank,False
7602,10824,27,3864,10,chip,male,Chrome/41.0.2272.89,n,6741,http,231,credit,Bulawayo,Agribank,False
6563,2884,37,3869,11,chip,male,Mozilla/5.0,n,3559,http,350,credit,Hwange,BANC ABC,False
3343,1131,28,1173,11,online,male,lk/41.0.2272.89,n,8106,http,183,credit,Bulawayo,First Capital Bank,False
2354,1333,33,2575,7,online,female,Chrome/41.0.2272.89,n,6089,http,612,credit,Marondera,CBZ Bank,False
6034,6349,39,1069,1,online,female,Chrome/41.0.2272.89,n,6949,http,192,debit,Harare,Agribank,False
4057,6646,41,330,6,chip,female,Safari/537.36,n,2024,http,329,debit,Bulawayo,FBC Bank,False
8124,10172,27,1704,13,online,female,Mozilla/5.0,n,9361,https,867,credit,Kwekwe,Agribank,False
4963,5154,37,3541,9,online,female,lk/41.0.2272.89,n,6840,http,804,debit,Bindura,First Capital Bank,False
6723,9217,31,3626,11,chip,female,Chrome/41.0.2272.89,y,7363,http,932,credit,Marondera,Agribank,False
4935,7519,26,5142,7,online,male,Chrome/41.0.2272.89,n,8545,https,249,debit,Gweru,Agribank,False
1724,5324,53,2158,13,online,female,Mozilla/5.0,y,2251,https,146,debit,Bulawayo,Agribank,False
6869,8090,53,5151,2,chip,male,Chrome/41.0.2272.89,y,3325,http,321,debit,Harare,Agribank,False
13849,1162,54,3773,7,online,female,Chrome/41.0.2272.89,n,7833,https,973,debit,Harare,Steward Bank,False
1821,10282,37,2507,13,chip,female,Chrome/41.0.2272.89,n,4019,https,717,debit,Gweru,BANC ABC,False
7813,10488,48,3349,2,online,male,AppleWebKit/537.36,n,6143,https,236,credit,Kwekwe,Agribank,False
8347,5263,39,3056,1,online,female,Mozilla/5.0,y,6295,http,779,credit,Rusape,Steward Bank,False
10484,7559,48,5298,8,online,female,Chrome/41.0.2272.89,n,9019,http,225,debit,Bindura,First Capital Bank,False
9670,8611,26,4868,5,chip,female,Mozilla/5.0,y,7423,https,109,debit,Marondera,Agribank,False
2871,1978,32,747,3,chip,female,Chrome/41.0.2272.89,n,8965,https,512,debit,Bindura,Agribank,False
8584,7446,39,1286,5,chip,female,Chrome/41.0.2272.89,n,8283,https,898,credit,Harare,Agribank,False
10012,3776,41,2113,1,online,female,Mozilla/5.0,y,4375,http,855,credit,Harare,FBC Bank,False
2831,1426,48,594,9,online,female,AppleWebKit/537.36,n,1335,http,127,credit,Bulawayo,First Capital Bank,False
10350,6552,56,5120,5,chip,male,Mozilla/5.0,n,5517,https,250,debit,Rusape,Agribank,False
681,7861,33,4368,12,online,female,lk/41.0.2272.89,y,8364,https,520,debit,Bulawayo,BANC ABC,False
2858,2276,47,5435,13,magnetic strip,female,Chrome/41.0.2272.89,n,7522,http,726,debit,Bulawayo,FBC Bank,False
2255,4971,42,5261,7,magnetic strip,male,Chrome/41.0.2272.89,n,8145,http,106,debit,Bulawayo,Agribank,False
11784,4627,45,3775,5,magnetic strip,male,Mozilla/5.0,n,5830,http,648,debit,Marondera,Steward Bank,False
3176,10640,45,392,4,online,male,Mozilla/5.0,y,5392,http,362,credit,Bulawayo,Steward Bank,False
5647,8582,42,294,12,online,female,Linux x86_64,n,1608,https,776,credit,Bulawayo,Agribank,False
9204,5297,29,3006,11,chip,male,Mozilla/5.0,n,8885,http,394,debit,Gweru,Agribank,False
9355,3963,45,1248,8,chip,male,Safari/537.36,y,8582,http,800,debit,Gweru,First Capital Bank,False
11116,10331,55,2461,1,magnetic strip,female,Chrome/41.0.2272.89,n,1297,http,789,credit,Harare,BANC ABC,False
10308,2437,27,3536,13,online,male,Chrome/41.0.2272.89,y,2030,https,748,credit,Rusape,FBC Bank,False
6786,2354,40,4552,13,online,female,Safari/537.36,n,7866,http,308,credit,Kwekwe,First Capital Bank,False
3059,2890,42,1511,3,online,male,Chrome/41.0.2272.89,n,3844,https,469,debit,Bulawayo,Agribank,False
8604,10473,54,289,1,chip,male,Mozilla/5.0,n,8370,https,597,debit,Hwange,BANC ABC,False
3212,2654,53,4765,7,chip,female,Chrome/41.0.2272.89,y,9130,https,851,debit,Rusape,CBZ Bank,False
6242,3053,30,1504,12,chip,female,Mozilla/5.0,n,9367,https,566,credit,Bulawayo,FBC Bank,False
3589,5974,27,3958,8,chip,female,Safari/537.36,n,4207,https,390,credit,Harare,First Capital Bank,False
8488,4160,34,2815,10,online,female,AppleWebKit/537.36,n,3051,https,112,debit,Gweru,FBC Bank,False
4159,8851,36,1991,7,online,female,Mozilla/5.0,n,1174,http,700,debit,Bulawayo,FBC Bank,False
1337,590,46,792,10,chip,female,Safari/537.36,y,4617,http,851,debit,Bulawayo,Agribank,False
8072,5865,27,2860,11,magnetic strip,female,Linux x86_64,y,4160,https,396,debit,Harare,Agribank,False
12132,9276,41,771,4,online,female,Chrome/41.0.2272.89,n,8254,https,632,debit,Bulawayo,BANC ABC,False
13587,9017,51,4302,13,online,female,Mozilla/5.0,n,9262,https,667,debit,Bulawayo,Agribank,False
4355,5395,33,2698,5,online,female,Chrome/41.0.2272.89,y,6721,http,609,debit,Harare,BANC ABC,False
5670,10527,52,2668,1,chip,female,Safari/537.36,n,4715,http,975,debit,Gweru,Steward Bank,False
629,6858,24,1797,7,chip,male,Chrome/41.0.2272.89,n,4132,http,239,credit,Harare,FBC Bank,False
5340,2927,45,541,1,magnetic strip,female,Chrome/41.0.2272.89,y,3827,https,404,debit,Gweru,CBZ Bank,False
3583,6965,37,2829,9,online,male,Chrome/41.0.2272.89,n,6355,https,478,debit,Kwekwe,Steward Bank,False
10874,1324,52,263,9,chip,female,Mozilla/5.0,y,8148,https,522,credit,Hwange,Agribank,False
9787,3973,30,635,9,online,female,Mozilla/5.0,n,7482,https,427,debit,Hwange,Agribank,False
6426,2358,30,2823,3,chip,female,Chrome/41.0.2272.89,n,3331,http,160,debit,Gweru,CBZ Bank,False
13381,4127,52,2867,8,magnetic strip,female,Safari/537.36,n,8095,http,998,debit,Bulawayo,Agribank,False
1109,8513,30,3577,11,magnetic strip,female,Mozilla/5.0,y,3433,http,843,debit,Gweru,Agribank,False
7860,9707,40,1901,10,chip,female,Safari/537.36,n,7478,https,907,credit,Bindura,First Capital Bank,False
3499,10029,29,537,4,chip,male,Mozilla/5.0,n,1821,https,289,credit,Kwekwe,Steward Bank,False
10450,8192,49,905,12,magnetic strip,female,Chrome/41.0.2272.89,n,6972,http,471,debit,Bulawayo,FBC Bank,False
12715,3001,38,4382,1,chip,female,Safari/537.36,n,4446,http,528,credit,Harare,Steward Bank,False
10767,6578,51,3002,10,online,female,lk/41.0.2272.89,n,9140,https,905,debit,Bindura,CBZ Bank,False
11293,4501,30,2643,5,chip,female,Chrome/41.0.2272.89,y,2090,http,358,credit,Gweru,BANC ABC,False
14143,478,43,4090,7,magnetic strip,female,Mozilla/5.0,n,2590,http,326,debit,Bindura,FBC Bank,False
7404,6489,48,3811,13,magnetic strip,male,Mozilla/5.0,y,8121,https,860,credit,Bulawayo,BANC ABC,False
2705,9010,56,3628,6,chip,female,Mozilla/5.0,n,7210,http,207,debit,Rusape,First Capital Bank,False
7595,5040,31,280,8,online,male,Chrome/41.0.2272.89,y,3371,http,704,credit,Kwekwe,CBZ Bank,False
10798,10760,56,5272,7,online,female,Chrome/41.0.2272.89,y,5551,https,186,debit,Kwekwe,BANC ABC,False
