feature0,feature1,feature2,feature3,feature4,age,feature5,cv_data,asv,cvv,Amount,CardNo,Label,location,card_type,bank
402.0,336.0,13.0,45.0,109.0,42.0,4.0,3.0,6.0,3.0,212.0,2222042.0,False,Bulawayo,Debit,AgriBank
402.0,336.0,13.0,45.0,109.0,42.0,4.0,3.0,6.0,3.0,838.0,2222042.0,False,Harare,Credit,CBZ Bank
402.0,336.0,13.0,45.0,109.0,42.0,4.0,3.0,6.0,3.0,1512.0,2222042.0,False,Bulawayo,Credit,FBC Bank
402.0,336.0,13.0,45.0,109.0,42.0,4.0,3.0,6.0,3.0,180.0,2222042.0,False,Harare,Debit,AgriBank
402.0,336.0,13.0,45.0,109.0,42.0,4.0,3.0,6.0,3.0,713.0,2222042.0,False,Kadoma,Debit,FBC Bank
402.0,336.0,13.0,45.0,109.0,42.0,4.0,3.0,6.0,3.0,197.0,2222042.0,False,Harare,Credit,First Capital Bank
402.0,336.0,13.0,45.0,109.0,42.0,4.0,3.0,6.0,3.0,193.0,2222042.0,False,Harare,Credit,CBZ Bank
402.0,336.0,13.0,45.0,109.0,42.0,4.0,3.0,6.0,3.0,319.0,2222042.0,False,Kwekwe,Credit,Cabs Bank
402.0,336.0,13.0,45.0,110.0,42.0,4.0,3.0,8.0,8.0,799.0,2222042.0,False,Harare,Credit,Cabs Bank
402.0,336.0,13.0,45.0,110.0,42.0,4.0,3.0,8.0,8.0,212.0,2222042.0,False,Harare,Credit,FBC Bank
402.0,337.0,13.0,45.0,110.0,42.0,4.0,3.0,6.0,1.0,1125.0,2222042.0,False,Kadoma,Credit,Cabs Bank
402.0,336.0,13.0,45.0,110.0,42.0,4.0,3.0,8.0,8.0,1164.0,2222042.0,False,Bulawayo,Credit,Cabs Bank
402.0,336.0,13.0,45.0,110.0,42.0,4.0,3.0,8.0,8.0,347.0,2222042.0,False,Bulawayo,Credit,AgriBank
402.0,336.0,13.0,45.0,110.0,42.0,4.0,3.0,8.0,8.0,67.0,2222042.0,False,Harare,Debit,NMB Bank
402.0,336.0,13.0,45.0,109.0,42.0,4.0,3.0,6.0,3.0,101.0,2222042.0,False,Harare,Debit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,19.0,2236672.0,False,Nyanga,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Harare,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,13.0,2236672.0,False,Harare,Debit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,32.0,2236672.0,False,Kadoma,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Kadoma,Credit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Bindura,Debit,Cabs Bank
429.0,321.0,15.0,3.0,121.0,11.0,4.0,4.0,5.0,3.0,150.0,2236672.0,False,Harare,Debit,NMB Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,11.0,2236672.0,False,Nyanga,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,20.0,2236672.0,False,Kadoma,Credit,Banc ABC
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,10.0,2236672.0,False,Kadoma,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,22.0,2236672.0,False,Kadoma,Debit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,23.0,2236672.0,False,Kadoma,Credit,Steward Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,15.0,2236672.0,False,Marondera,Credit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,18.0,2236672.0,False,Bulawayo,Debit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,98.0,2236672.0,False,Bulawayo,Debit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,17.0,2236672.0,False,Harare,Debit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,24.0,2236672.0,False,Bulawayo,Debit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,200.0,2236672.0,False,Bulawayo,Credit,FBC Bank
429.0,332.0,19.0,39.0,75.0,105.0,11.0,4.0,5.0,2.0,89.0,2236672.0,False,Bulawayo,Credit,NMB Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,11.0,2236672.0,False,Harare,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,13.0,2236672.0,False,Kadoma,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Harare,Credit,Steward Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,70.0,2236672.0,False,Harare,Credit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,20.0,2236672.0,False,Bindura,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,22.0,2236672.0,False,Bulawayo,Credit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,20.0,2236672.0,False,Bulawayo,Debit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Harare,Credit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,12.0,2236672.0,False,Harare,Credit,NMB Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,23.0,2236672.0,False,Harare,Credit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,29.0,2236672.0,False,Bulawayo,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,224.0,2236672.0,False,Bindura,Debit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,16.0,2236672.0,False,Kadoma,Credit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,12.0,2236672.0,False,Bulawayo,Credit,NMB Bank
429.0,316.0,15.0,13.0,125.0,29.0,3.0,4.0,5.0,3.0,25.0,2236672.0,False,Marondera,Credit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,17.0,2236672.0,False,Bulawayo,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,70.0,2236672.0,False,Bulawayo,Credit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,9.0,2236672.0,False,Bulawayo,Debit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,11.0,2236672.0,False,Bindura,Debit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Harare,Credit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,26.0,2236672.0,False,Harare,Credit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,19.0,2236672.0,False,Kadoma,Debit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,11.0,2236672.0,False,Kadoma,Credit,NMB Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,11.0,2236672.0,False,Harare,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,150.0,2236672.0,False,Harare,Debit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Harare,Debit,CBZ Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,9.0,2236672.0,False,Bulawayo,Debit,NMB Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,26.0,2236672.0,False,Bindura,Credit,CBZ Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,23.0,2236672.0,False,Bindura,Debit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,13.0,2236672.0,False,Harare,Credit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,19.0,2236672.0,False,Nyanga,Credit,Steward Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,27.0,2236672.0,False,Marondera,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,19.0,2236672.0,False,Harare,Debit,NMB Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,27.0,2236672.0,False,Hwange,Debit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,66.0,2236672.0,False,Harare,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,21.0,2236672.0,False,Harare,Credit,First Capital Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Kadoma,Debit,FBC Bank
429.0,316.0,15.0,13.0,125.0,29.0,3.0,4.0,5.0,3.0,35.0,2236672.0,False,Bindura,Credit,Banc ABC
429.0,316.0,15.0,13.0,125.0,29.0,3.0,4.0,5.0,3.0,35.0,2236672.0,False,Bulawayo,Debit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Kadoma,Credit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Nyanga,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Harare,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Harare,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,45.0,2236672.0,False,Bindura,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Harare,Credit,NMB Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Bulawayo,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1.0,2236672.0,False,Nyanga,Credit,Steward Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,18.0,2236672.0,False,Nyanga,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,181.0,2236672.0,False,Harare,Credit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,49.0,2236672.0,False,Harare,Debit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,14.0,2236672.0,False,Marondera,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,12.0,2236672.0,False,Bulawayo,Credit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,19.0,2236672.0,False,Harare,Credit,Steward Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,21.0,2236672.0,False,Bindura,Credit,Banc ABC
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,15.0,2236672.0,False,Harare,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,359.0,2236672.0,False,Bulawayo,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,41.0,2236672.0,False,Kadoma,Credit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,80.0,2236672.0,False,Harare,Debit,Banc ABC
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1.0,2236672.0,False,Kwekwe,Credit,NMB Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Bulawayo,Credit,CBZ Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,78.0,2236672.0,False,Hwange,Credit,AgriBank
429.0,372.0,16.0,73.0,106.0,33.0,13.0,4.0,5.0,1.0,27.0,2236672.0,False,Bulawayo,Debit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,9.0,2236672.0,False,Bulawayo,Credit,Steward Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,16.0,2236672.0,False,Bulawayo,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Marondera,Debit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Kadoma,Credit,Steward Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,300.0,2236672.0,False,Nyanga,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Harare,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,19.0,2236672.0,False,Bulawayo,Credit,Banc ABC
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,16.0,2236672.0,False,Harare,Credit,Banc ABC
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,70.0,2236672.0,False,Harare,Debit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Bindura,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Bulawayo,Credit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,17.0,2236672.0,False,Harare,Credit,FBC Bank
429.0,316.0,15.0,13.0,125.0,29.0,3.0,4.0,5.0,3.0,35.0,2236672.0,False,Kadoma,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,25.0,2236672.0,False,Harare,Debit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,25.0,2236672.0,False,Kwekwe,Credit,Banc ABC
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,17.0,2236672.0,False,Nyanga,Credit,Steward Bank
429.0,345.0,18.0,2.0,86.0,59.0,11.0,4.0,6.0,2.0,51.0,2236672.0,False,Kadoma,Debit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,14.0,2236672.0,False,Bindura,Debit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,14.0,2236672.0,False,Bulawayo,Debit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,200.0,2236672.0,False,Bulawayo,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Bulawayo,Debit,Steward Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,150.0,2236672.0,False,Bulawayo,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,12.0,2236672.0,False,Kadoma,Credit,Standard Bank
429.0,380.0,15.0,95.0,111.0,61.0,13.0,4.0,8.0,1.0,47.0,2236672.0,False,Harare,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,17.0,2236672.0,False,Bulawayo,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,14.0,2236672.0,False,Harare,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,300.0,2236672.0,False,Bulawayo,Debit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Kadoma,Debit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,22.0,2236672.0,False,Kadoma,Credit,FBC Bank
429.0,346.0,13.0,71.0,102.0,74.0,5.0,4.0,11.0,19.0,170.0,2236672.0,False,Bindura,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,56.0,2236672.0,False,Kwekwe,Credit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,211.0,2236672.0,False,Nyanga,Credit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,19.0,2236672.0,False,Kadoma,Debit,Steward Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,89.0,2236672.0,False,Harare,Credit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,14.0,2236672.0,False,Kadoma,Debit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,200.0,2236672.0,False,Kadoma,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Bulawayo,Credit,NMB Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,55.0,2236672.0,False,Harare,Debit,CBZ Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,22.0,2236672.0,False,Bulawayo,Credit,Banc ABC
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,14.0,2236672.0,False,Bulawayo,Debit,Steward Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,250.0,2236672.0,False,Harare,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Harare,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Bulawayo,Debit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Bulawayo,Debit,Steward Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,16.0,2236672.0,False,Harare,Credit,Banc ABC
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,200.0,2236672.0,False,Harare,Debit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,29.0,2236672.0,False,Kadoma,Debit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Nyanga,Credit,Standard Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1.0,2236672.0,False,Nyanga,Debit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,83.0,2236672.0,False,Harare,Credit,CBZ Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,1.0,2236672.0,False,Nyanga,Debit,Steward Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,250.0,2236672.0,False,Harare,Credit,CBZ Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,36.0,2236672.0,False,Kwekwe,Debit,NMB Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,25.0,2236672.0,False,Bulawayo,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,50.0,2236672.0,False,Kadoma,Credit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,15.0,2236672.0,False,Marondera,Credit,Steward Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,14.0,2236672.0,False,Harare,Credit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,17.0,2236672.0,False,Bulawayo,Debit,Banc ABC
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,16.0,2236672.0,False,Marondera,Credit,FBC Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,250.0,2236672.0,False,Marondera,Debit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,40.0,2236672.0,False,Nyanga,Credit,Steward Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,13.0,2236672.0,False,Kadoma,Credit,NMB Bank
429.0,316.0,15.0,13.0,125.0,29.0,3.0,4.0,5.0,3.0,36.0,2236672.0,False,Bindura,Credit,AgriBank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,16.0,2236672.0,False,Hwange,Credit,Steward Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,200.0,2236672.0,False,Harare,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,21.0,2236672.0,False,Bindura,Credit,NMB Bank
429.0,316.0,22.0,87.0,79.0,84.0,11.0,4.0,15.0,3.0,17.0,2236672.0,False,Bulawayo,Debit,Steward Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,153.0,2236672.0,False,Kadoma,Credit,Cabs Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,24.0,2236672.0,False,Harare,Credit,NMB Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,19.0,2236672.0,False,Bindura,Credit,NMB Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,12.0,2236672.0,False,Harare,Debit,FBC Bank
429.0,349.0,18.0,11.0,87.0,44.0,12.0,4.0,6.0,2.0,20.0,2236672.0,False,Nyanga,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,200.0,2236672.0,False,Kadoma,Debit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,100.0,2236672.0,False,Harare,Credit,Cabs Bank
429.0,316.0,22.0,87.0,79.0,84.0,11.0,4.0,15.0,3.0,26.0,2236672.0,False,Bulawayo,Credit,Cabs Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,300.0,2236672.0,False,Bindura,Debit,AgriBank
429.0,332.0,19.0,39.0,75.0,105.0,11.0,4.0,4.0,1.0,172.0,2236672.0,False,Harare,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,56.0,2236672.0,False,Kadoma,Debit,NMB Bank
429.0,316.0,15.0,13.0,125.0,29.0,3.0,4.0,5.0,3.0,32.0,2236672.0,False,Harare,Credit,NMB Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,6.0,2236672.0,False,Kwekwe,Credit,AgriBank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,105.0,2236672.0,False,Kadoma,Credit,Banc ABC
429.0,316.0,22.0,87.0,79.0,84.0,11.0,4.0,15.0,3.0,21.0,2236672.0,False,Harare,Credit,CBZ Bank
431.0,763.0,22.0,152.0,7.0,11.0,4.0,5.0,3.0,2.0,300.0,2236672.0,False,Kwekwe,Credit,NMB Bank
429.0,334.0,19.0,33.0,75.0,97.0,11.0,4.0,6.0,2.0,66.0,2236672.0,True,Kadoma,Debit,FBC Bank
419.0,763.0,22.0,152.0,7.0,11.0,4.0,17.0,3.0,2.0,5185.0,2245556.0,False,Kadoma,Credit,First Capital Bank
417.0,336.0,13.0,45.0,110.0,42.0,4.0,18.0,10.0,19.0,571.0,2245556.0,False,Kadoma,Debit,Standard Bank
416.0,105.0,31.0,433.0,102.0,14.0,11.0,18.0,9.0,9.0,282.0,2245556.0,False,Nyanga,Credit,Cabs Bank
416.0,105.0,31.0,433.0,102.0,14.0,11.0,18.0,9.0,9.0,806.0,2245556.0,False,Bulawayo,Debit,FBC Bank
416.0,105.0,31.0,433.0,102.0,14.0,11.0,18.0,9.0,9.0,806.0,2245556.0,False,Hwange,Debit,AgriBank
416.0,105.0,31.0,433.0,102.0,14.0,11.0,18.0,9.0,9.0,806.0,2245556.0,False,Nyanga,Debit,First Capital Bank
416.0,105.0,31.0,433.0,102.0,14.0,11.0,18.0,9.0,9.0,806.0,2245556.0,False,Bulawayo,Credit,AgriBank
416.0,105.0,31.0,433.0,102.0,14.0,11.0,18.0,9.0,9.0,1344.0,2245556.0,False,Harare,Credit,AgriBank
416.0,105.0,31.0,433.0,102.0,14.0,11.0,18.0,9.0,9.0,1344.0,2245556.0,False,Kwekwe,Credit,FBC Bank
416.0,105.0,31.0,433.0,102.0,14.0,11.0,18.0,9.0,9.0,1344.0,2245556.0,False,Kadoma,Credit,CBZ Bank
416.0,105.0,31.0,433.0,102.0,14.0,11.0,18.0,9.0,9.0,282.0,2245556.0,False,Bindura,Debit,FBC Bank
417.0,333.0,19.0,37.0,76.0,102.0,11.0,18.0,5.0,2.0,25.0,2245556.0,False,Kadoma,Debit,Standard Bank
417.0,309.0,15.0,31.0,130.0,51.0,3.0,18.0,4.0,3.0,148.0,2245556.0,False,Kwekwe,Credit,Cabs Bank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,787.0,2247402.0,False,Kadoma,Credit,Cabs Bank
437.0,335.0,258.0,33.0,104.0,45.0,4.0,5.0,12.0,2.0,300.0,2247402.0,False,Hwange,Debit,AgriBank
440.0,751.0,291.0,168.0,11.0,14.0,4.0,5.0,3.0,2.0,2630.0,2247402.0,False,Bulawayo,Credit,AgriBank
441.0,640.0,312.0,250.0,12.0,69.0,6.0,5.0,5.0,1.0,12.0,2247402.0,False,Kwekwe,Credit,Cabs Bank
441.0,640.0,312.0,250.0,12.0,69.0,6.0,5.0,5.0,1.0,37.0,2247402.0,False,Harare,Credit,AgriBank
437.0,391.0,255.0,79.0,114.0,63.0,13.0,4.0,8.0,1.0,37.0,2247402.0,False,Harare,Credit,NMB Bank
441.0,640.0,312.0,250.0,12.0,69.0,6.0,5.0,5.0,1.0,106.0,2247402.0,False,Nyanga,Debit,Steward Bank
441.0,640.0,312.0,250.0,12.0,69.0,6.0,5.0,5.0,1.0,121.0,2247402.0,False,Bulawayo,Credit,FBC Bank
441.0,634.0,312.0,266.0,8.0,49.0,6.0,5.0,5.0,1.0,75.0,2247402.0,False,Harare,Credit,Cabs Bank
437.0,335.0,258.0,33.0,104.0,45.0,4.0,5.0,12.0,2.0,300.0,2247402.0,False,Bindura,Debit,Cabs Bank
